OBJECTID,INCKEY,COLDETKEY,ADDRTYPE,COLLISIONTYPE,DISTANCE,EXCEPTRSNCODE,EXCEPTRSNDESC,FATALITIES,INATTENTIONIND,INCDATE,INCDTTM,INJURIES,INTKEY,JUNCTIONTYPE,LIGHTCOND,Lightcode,LOCATION,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,REPORTNO,ROADCOND,roadcode,SDOT_COLCODE,SDOT_COLDESC,SDOTCOLNUM,SEGKEY,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,ST_COLCODE,ST_COLDESC,STATUS,UNDERINFL,VEHCOUNT,WEATHER,Shape,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO
90579,85692,85692,Block,Cycles,115,,,0,,07/24/2008 12:00:00 AM +0000,7/24/2008 20:07,1,,Mid-Block (not related to intersection),Daylight,3,15TH AVE E BETWEEN E THOMAS S ST AND E THOMAS N ST,0,1,,2,2882331,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,8206005,2004,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.62081750300007, -122.31269202499999 ",8579,0,N,2008-272928
90598,85689,85689,Intersection,Cycles,0,,,0,,07/27/2008 12:00:00 AM +0000,7/27/2008 11:30,0,29109,At Intersection (intersection related),Daylight,3,FAIRVIEW AVE N AND FAIRVIEW PL N,0,1,,2,C707468,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8209030,10354,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.626280877000056, -122.33400849299994 ",0,0,N,
90703,86079,86079,Intersection,Cycles,0,,,0,,04/01/2008 12:00:00 AM +0000,4/1/2008,1,27087,At Intersection (intersection related),Daylight,3,11TH AVE NE AND NE 42ND ST,0,1,,2,2896976,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8092008,1407,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.65835595400006, -122.31665565899999 ",41835,0,N,2008-117509
90712,85417,85417,Intersection,Cycles,0,,,0,,03/17/2008 12:00:00 AM +0000,3/17/2008 14:58,1,27153,At Intersection (intersection related),Daylight,3,EASTLAKE AVE E AND FUHRMAN AVE E,0,1,Y,2,2897694,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8077002,10579,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.65157827200005, -122.32127525699997 ",6078,0,N,08-099471
90766,85024,85024,Block,Cycles,46.5,,,0,,08/23/2008 12:00:00 AM +0000,8/23/2008 1:57,2,,Mid-Block (but intersection related),Dark - Street Lights On,1,1ST AVE BETWEEN BAY ST AND DENNY WAY,0,1,Y,2,3282679,Dry,1,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",8236006,1024,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61853411100003, -122.35529172399998 ",14438,0,N,2008-314194
90772,85021,85021,Intersection,Cycles,0,,,0,,07/29/2008 12:00:00 AM +0000,7/29/2008 12:46,1,25558,At Intersection (intersection related),Daylight,3,WALLINGFORD AVE N AND N 47TH ST,0,1,Y,2,3277079,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8211004,13375,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.66286698400006, -122.33642195699997 ",0,0,N,08-279435
90774,85019,85019,Intersection,Cycles,0,,,0,,07/29/2008 12:00:00 AM +0000,7/29/2008 15:54,1,27041,At Intersection (intersection related),Daylight,3,ALBION PL N AND N 34TH ST,0,1,,2,2905738,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8211008,8774,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.64884179300003, -122.34476587499995 ",0,0,N,08-279644
90776,85018,85018,Block,Cycles,213.5,,,0,,07/10/2008 12:00:00 AM +0000,7/10/2008 17:22,1,,Mid-Block (not related to intersection),Daylight,3,6TH AVE BETWEEN PINE ST AND OLIVE WAY,0,1,,4,2900104,Dry,1,55,PEDALCYCLIST STRUCK MOTOR VEHICLE RIGHT SIDE SIDESWIPE,8192003,7884,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.612633294000034, -122.33582748299995 ",25420,0,N,08 253091
90794,86204,86204,Intersection,Cycles,0,,,0,,06/24/2008 12:00:00 AM +0000,6/24/2008 21:50,1,25650,At Intersection (intersection related),Dark - Street Lights On,1,WHITMAN AVE N AND N 50TH ST,0,1,,2,2898159,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8176002,15643,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66504460200008, -122.34606372199994 ",9741,0,N,2008-229857
90810,84494,84494,Block,Cycles,76.5,,,0,,09/05/2008 12:00:00 AM +0000,9/5/2008,0,,Mid-Block (not related to intersection),Dark - Street Lights On,1,LEARY WAY NW BETWEEN NW 43RD ST AND 7TH AVE NW,0,1,,2,3284079,Dry,1,55,PEDALCYCLIST STRUCK MOTOR VEHICLE RIGHT SIDE SIDESWIPE,8249004,11342,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.65911854700005, -122.36488419999995 ",17378,0,N,08-332854
90850,85281,85281,Block,Cycles,129.5,,,0,,11/10/2008 12:00:00 AM +0000,11/10/2008 15:32,1,,Mid-Block (not related to intersection),Daylight,3,S JACKSON ST BETWEEN 22ND AVE S AND 23RD AVE S,0,1,,2,3287180,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,8315023,20501,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.59927789900007, -122.30276121699995 ",11145,0,N,2008-422388
90909,84219,84219,Block,Cycles,334.5,,,0,,03/28/2008 12:00:00 AM +0000,3/28/2008 8:55,0,,Mid-Block (but intersection related),Daylight,3,GOLF DR S BETWEEN S CHARLES ST AND 14TH AVE S,0,1,Y,2,2897979,Wet,2,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",8088001,10668,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Snowing," 47.59367206500008, -122.31556822799996 ",14098,0,N,2008-112954
90910,84752,84752,Intersection,Cycles,0,,,0,,08/05/2008 12:00:00 AM +0000,8/5/2008,1,27106,At Intersection (intersection related),Dark - Street Lights On,1,15TH AVE NE AND NE 41ST ST,0,1,Y,2,2799018,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8218002,2032,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.65681959300008, -122.31211005299997 ",21313,0,N,2008-289044
90937,85932,85932,Block,Cycles,131.5,,,0,,09/19/2008 12:00:00 AM +0000,9/19/2008 17:57,1,,Mid-Block (not related to intersection),Daylight,3,STONE WAY N BETWEEN BRIDGE WAY N AND N 40TH ST,0,1,Y,2,3277302,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8263007,12960,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.65502131000005, -122.34245699799999 ",6316,0,N,08-352736
91047,84611,84611,Block,Cycles,88.5,,,0,,10/17/2008 12:00:00 AM +0000,10/17/2008 18:44,1,,Mid-Block (not related to intersection),Dark - Street Lights On,1,BEACON ER AVE S BETWEEN S ANGELINE ST AND S COLUMBIAN WAY,0,1,Y,4,3281664,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8291004,166925,0,2,Injury Collision,,45,Bicycle,Matched,0,2,Clear or Partly Cloudy," 47.55987646800003, -122.30445987299998 ",15929,0,N,2008-391030
91052,84211,84211,Intersection,Cycles,0,,,0,,11/03/2008 12:00:00 AM +0000,11/3/2008,1,29863,At Intersection (intersection related),Dark - Street Lights On,1,MELROSE AVE AND PINE ST,0,1,Y,4,3287142,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8308009,11745,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.615238420000026, -122.32790375499997 ",10336,0,N,2008-413526
91054,84210,84210,Intersection,Cycles,0,,,0,,11/03/2008 12:00:00 AM +0000,11/3/2008,1,26711,At Intersection (intersection related),Daylight,3,11TH AVE NW AND NW 45TH ST,0,1,Y,2,3287063,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8308010,1427,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.66146941900007, -122.37076944799998 ",41860,0,N,08-412733
91079,85791,85791,Intersection,Cycles,0,,,0,,08/05/2008 12:00:00 AM +0000,8/5/2008,1,27955,At Intersection (intersection related),Daylight,3,15TH AVE W AND W HOWE ST,0,1,Y,2,2899938,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8218001,2186,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.63595304800003, -122.37613788399995 ",18994,0,N,08-289466
91084,85789,85789,Intersection,Cycles,0, ,,1,,08/06/2008 12:00:00 AM +0000,8/6/2008,3,29683,At Intersection (intersection related),Dusk,4,CEDAR ST AND WESTERN AVE,0,1,,5,3282504,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8219001,9639,1,3,Fatality Collision,,45,Bicycle,Matched,0,2,Clear or Partly Cloudy," 47.61513737700005, -122.35147584299995 ",0,523859,N,08-291495
91103,85794,85794,Intersection,Cycles,0, ,,0,,08/01/2008 12:00:00 AM +0000,8/1/2008,0,30360,At Intersection (intersection related),Dark - Street Lights On,1,ALASKAN WAY AND YESLER WAY,0,1,,3,2907156,Dry,1,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",8214047,8717,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.60171754700008, -122.33658213799998 ",38491,0,N,2008-284291
91277,84598,84598,Intersection,Cycles,0,,,0,,07/22/2008 12:00:00 AM +0000,7/22/2008 20:30,1,36974,At Intersection (intersection related),Daylight,3,24TH AVE NW AND NW 85TH ST,0,1,,2,2897200,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8204027,3609,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.690575454000054, -122.38759810599998 ",2246,0,N,2008-270071
91297,84595,84595,Intersection,Cycles,0,,,0,,07/02/2008 12:00:00 AM +0000,7/2/2008,2,28237,At Intersection (intersection related),Dark - Street Lights On,1,10TH AVE E AND E LYNN ST,0,2,Y,3,2906100,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8184007,1300,2,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.63954711300005, -122.32006287099995 ",6101,0,N,2008-241573
91411,85246,85246,Intersection,Cycles,0, ,,0,,01/14/2008 12:00:00 AM +0000,1/14/2008 18:25,1,30367,At Intersection (intersection related),Dark - Street Lights On,1,ALASKAN WAY S AND S KING ST,0,1,Y,2,2804592,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8014010,8739,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.59829223200006, -122.33590723199995 ",0,524773,N,2008-018149
91423,84319,84319,Block,Cycles,124,,,0,Y,05/08/2008 12:00:00 AM +0000,5/8/2008,1,,Mid-Block (but intersection related),Dusk,4,E MADISON ST BETWEEN 28TH AVE E AND 29TH W AVE E,0,1,,3,2882452,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8129004,14362,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.62371497300006, -122.29583475299995 ",34609,0,N,08-165500
91453,85901,85901,Intersection,Cycles,0,,,0,,08/12/2008 12:00:00 AM +0000,8/12/2008 8:02,1,30521,At Intersection (intersection related),Daylight,3,OCCIDENTAL AVE S AND S KING E ST,0,1,Y,2,2616519,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8225004,20596,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.59828969300003, -122.33288563299999 ",35895,0,N,08-299090
91496,85507,85507,Block,Cycles,203.5,,,0,,11/03/2008 12:00:00 AM +0000,11/3/2008,1,,Mid-Block (not related to intersection),Daylight,3,AIRPORT WAY S BETWEEN S ADAMS ST AND S INDUSTRIAL WB WAY,0,1,Y,2,3277743,Wet,2,21,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",8308044,8682,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.565634114000034, -122.32273101399994 ",20745,0,N,08-413969
91534,85235,85235,Intersection,Cycles,0, ,,0,,04/12/2008 12:00:00 AM +0000,4/12/2008 18:55,1,30114,At Intersection (intersection related),Daylight,3,20TH AVE AND E MADISON ST,0,1,Y,2,2882204,Dry,1,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",8103002,2942,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61726331600005, -122.30613644099998 ",0,521181,N,2008-131978
91552,84449,84449,Intersection,Cycles,0, ,,0,,01/18/2008 12:00:00 AM +0000,1/18/2008 1:00,1,28642,At Intersection (intersection related),Unknown,5,QUEEN ANNE AVE N AND REPUBLICAN ST,0,1,,2,2906882,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8018003,12298,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.623276813000075, -122.35671986099999 ",0,523532,N,08-022967
91665,85094,85094,Intersection,Cycles,0,,,0,,10/24/2008 12:00:00 AM +0000,10/24/2008 10:50,1,25940,At Intersection (intersection related),Daylight,3,25TH AVE NE AND NE 54TH ST,0,1,Y,2,2798020,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8298004,3724,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66797835300008, -122.30061611399998 ",18810,0,N,08-399535
91677,84698,84698,Intersection,Cycles,0,,,0,,09/19/2008 12:00:00 AM +0000,9/19/2008 15:45,1,24485,At Intersection (intersection related),Daylight,3,15TH AVE NE AND NE 68TH N ST,0,1,Y,2,3276780,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8263002,2051,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.678040560000056, -122.31197604899995 ",29109,0,N,08-352596
91722,84441,84441,Intersection,Cycles,0,,,0,,09/17/2008 12:00:00 AM +0000,9/17/2008 10:02,1,30513,At Intersection (intersection related),Daylight,3,7TH AVE S AND S JACKSON ST,0,1,Y,2,3274426,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8261001,8207,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.59918859700008, -122.32375005299997 ",24453,0,N,08-349323
91724,84440,84440,Block,Cycles,318.5,,,0,,09/20/2008 12:00:00 AM +0000,9/20/2008 6:20,1,,Mid-Block (not related to intersection),Dark - Street Lights On,1,SEWARD PARK AVE S BETWEEN S KENYON ST AND S BUDD CT,0,1,Y,2,3279641,Wet,2,23,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",8264001,12808,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.53071788800003, -122.266326204 ",37676,0,N,2008-353539
91861,86007,86007,Block,Cycles,169,,,0,,09/12/2008 12:00:00 AM +0000,9/12/2008 10:15,1,,Mid-Block (not related to intersection),Daylight,3,W MCGRAW ST BETWEEN 33RD AVE W AND 34TH AVE W,0,1,,2,3282893,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,8256007,23571,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.63955639000005, -122.40031342199995 ",34144,0,N,08-342168
91876,86276,86276,Intersection,Cycles,0,,,0,,03/04/2008 12:00:00 AM +0000,3/4/2008,1,29508,At Intersection (intersection related),Dusk,4,DENNY WAY AND TERRY AVE,0,1,,2,2898286,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8064005,10016,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61852939200003, -122.33728173199995 ",23507,0,N,2008-083457
91877,84433,84433,Block,Cycles,329.5,,,0,,10/02/2008 12:00:00 AM +0000,10/2/2008,1,,Mid-Block (not related to intersection),Daylight,3,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,0,1,Y,4,3282537,Wet,2,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,8276023,13766,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.60171208300005, -122.32768801499998 ",9972,0,N,08 370272
91925,85214,85214,Intersection,Cycles,0,,,0,,09/23/2008 12:00:00 AM +0000,9/23/2008 19:52,3,31581,At Intersection (intersection related),Dark - Street Lights On,1,RAINIER AVE S AND S COLLEGE N ST,0,1,,4,2613297,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8267021,12361,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.58314526400005, -122.30180965099999 ",19994,0,N,08-358237
91945,84817,84817,Intersection,Cycles,0, ,,0,,05/12/2008 12:00:00 AM +0000,5/12/2008 12:15,1,28744,At Intersection (intersection related),Daylight,3,BROAD ST AND VALLEY ST,0,1,,2,C704187,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8133036,13265,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Unknown," 47.625795769000035, -122.33863455 ",0,523904,N,
91946,85080,85080,Block,Cycles,161,,,0,,05/16/2008 12:00:00 AM +0000,5/16/2008 19:35,1,,Driveway Junction,Daylight,3,BELL ST BETWEEN 1ST AVE AND 2ND AVE,0,1,,2,2906668,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8137010,9198,0,2,Injury Collision,,45,Bicycle,Matched,1,1,Clear or Partly Cloudy," 47.61370646700004, -122.34608453999999 ",0,0,N,2008-176169
91987,84019,84019,Intersection,Cycles,0,,,0,,08/05/2008 12:00:00 AM +0000,8/5/2008,1,30411,At Intersection (intersection related),Daylight,3,BOREN AVE AND E YESLER WAY,0,1,,2,2899351,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8218003,9303,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.601695164000034, -122.31782315599997 ",9991,0,N,08-289816
91991,84150,84150,Intersection,Cycles,0,,,0,Y,11/15/2008 12:00:00 AM +0000,11/15/2008 12:00,1,27184,At Intersection (intersection related),Daylight,3,EASTERN AVE N AND N 45TH ST,0,1,,2,3278025,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8320032,10159,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.661363347000076, -122.32896932599999 ",6530,0,N,08-428931
92016,82296,82296,Block,Cycles,213.5,,,0,,04/09/2008 12:00:00 AM +0000,4/9/2008,0,,Mid-Block (not related to intersection),Dusk,4,6TH AVE BETWEEN PINE ST AND OLIVE WAY,0,1,,5,2898687,Unknown,5,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8100009,7884,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Unknown," 47.612633294000034, -122.33582748299995 ",25420,0,N,2008-128189
92077,82966,82966,Block,Cycles,82,,,0,,08/01/2008 12:00:00 AM +0000,8/1/2008,1,,Mid-Block (not related to intersection),Dark - Street Lights On,1,BELMONT AVE E BETWEEN SUMMIT N AVE E AND BELLEVUE PL E,0,1,,1,2899279,Wet,2,69,PEDALCYCLIST OVERTURNED IN ROAD,8214048,9245,0,2,Injury Collision,Y,45,Bicycle,Matched,0,0,Overcast," 47.626952361000065, -122.32577698099999 ",36176,0,N,2008-283141
92084,83099,83099,Block,Cycles,107,,,0,,07/11/2008 12:00:00 AM +0000,7/11/2008 9:30,1,,Mid-Block (but intersection related),Daylight,3,DENNY WAY BETWEEN FAIRVIEW AVE AND MINOR AVE,0,1,Y,2,2900043,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8193003,10019,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61851590800006, -122.33382329299997 ",23526,0,N,2008-254188
92098,82155,82155,Intersection,Cycles,0, ,,0,,10/21/2008 12:00:00 AM +0000,10/21/2008 9:20,1,27109,At Intersection (intersection related),Daylight,3,BROOKLYN AVE NE AND NE 40TH ST,0,1,,2,2896986,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8295006,9476,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.655367643000034, -122.31444113299995 ",0,631432,N,2008-395363
92118,82159,82159,Intersection,Cycles,0, ,,0,,10/18/2008 12:00:00 AM +0000,10/18/2008 20:12,1,25949,At Intersection (intersection related),Dark - Street Lights On,1,25TH AVE NE AND NE BLAKELEY ST,0,1,,3,3287051,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8292006,3723,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66626671800003, -122.30060497999995 ",0,524372,N,2008-392391
92223,83216,83216,Block,Cycles,179,,,0,,06/20/2008 12:00:00 AM +0000,6/20/2008 12:52,1,,Driveway Junction,Daylight,3,E OLIVE WAY BETWEEN SUMMIT AVE E AND E JOHN ST,0,1,Y,3,2882614,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8172002,14586,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61927351300005, -122.32483051699995 ",23263,0,N,2008-223360
92242,82284,82284,Intersection,Cycles,0, ,,0,,01/04/2008 12:00:00 AM +0000,1/4/2008,1,27167,At Intersection (intersection related),Dark - Street Lights On,1,UNIVERSITY WAY NE AND NE PACIFIC ST,0,1,Y,2,2830021,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8004004,13215,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Raining," 47.65339944100003, -122.31333457599999 ",0,522415,N,2008-004101
92278,83871,83871,Block,Cycles,160,,,0,,08/11/2008 12:00:00 AM +0000,8/11/2008 7:14,1,,Mid-Block (not related to intersection),Daylight,3,QUEEN ANNE AVE N BETWEEN ALOHA ST AND WARD ST,0,1,,1,2907180,Dry,1,69,PEDALCYCLIST OVERTURNED IN ROAD,8224002,12303,1,2b,Serious Injury Collision,,45,Bicycle,Matched,0,0,Clear or Partly Cloudy," 47.62762939900006, -122.356685358 ",30638,0,N,2008-297685
92282,83479,83479,Block,Cycles,153,,,0,,11/12/2008 12:00:00 AM +0000,11/12/2008 17:40,1,,Mid-Block (not related to intersection),Dark - Street Lights On,1,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,0,1,,2,C712479,Wet,2,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8317068,2751,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.604088467000054, -122.33414983799997 ",12047,0,N,
92312,82946,82946,Intersection,Cycles,0, ,,0,,08/30/2008 12:00:00 AM +0000,8/30/2008 11:50,1,25949,At Intersection (intersection related),Daylight,3,25TH AVE NE AND NE BLAKELEY ST,0,1,,2,3277984,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8243028,3723,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66626671800003, -122.30060497999995 ",0,521604,N,08-324105
92356,82272,82272,Intersection,Cycles,0,,,0,,11/30/2008 12:00:00 AM +0000,11/30/2008 14:37,1,24205,At Intersection (intersection related),Daylight,3,8TH AVE NW AND NW 67TH ST,0,1,Y,2,2623995,Wet,2,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8335004,8396,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Overcast," 47.67777043500007, -122.36602025599996 ",2504,0,N,08-447684
92364,82416,82416,Block,Cycles,137,,,0,Y,04/14/2008 12:00:00 AM +0000,4/14/2008 10:00,0,,Mid-Block (not related to intersection),Daylight,3,NE RAVENNA EB BV BETWEEN NE 63RD ST AND NE RAVENNA BV OFF RP,0,1,,3,2894797,Dry,1,55,PEDALCYCLIST STRUCK MOTOR VEHICLE RIGHT SIDE SIDESWIPE,8105004,18064,0,1,Property Damage Only Collision,,45,Bicycle,Matched,0,1,Overcast," 47.67368309400007, -122.32035482999999 ",15745,0,N,2008-133911
92417,83464,83464,Block,Cycles,160.5,,,0,,09/19/2008 12:00:00 AM +0000,9/19/2008 15:59,1,,Mid-Block (not related to intersection),Daylight,3,E UNION ST BETWEEN 27TH AVE AND M L KING JR WAY,0,1,,3,2899393,Dry,1,56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,8263005,14905,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.61293808800008, -122.29685170899995 ",9486,0,N,08-352606
92437,83467,83467,Block,Cycles,316,,,0,,09/14/2008 12:00:00 AM +0000,9/14/2008 15:16,1,,Driveway Junction,Daylight,3,S JACKSON ST BETWEEN 14TH AVE S AND 16TH AVE S,0,1,Y,3,2614999,Dry,1,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",8258006,20495,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.599217493000026, -122.31285936399996 ",11014,0,N,2008-345445
92474,83331,83331,Intersection,Cycles,0,,,0,,06/30/2008 12:00:00 AM +0000,6/30/2008 8:53,1,25418,At Intersection (intersection related),Daylight,3,8TH AVE NW AND NW 56TH ST,0,1,Y,2,3277362,Dry,1,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,8182008,8385,0,2,Injury Collision,,45,Bicycle,Matched,0,1,Clear or Partly Cloudy," 47.66943046700004, -122.36617831099994 ",2426,0,N,08-237525
